District,EAST,NORTH,Plot_names,Total_C_ha,Year,Zone,Mean_Temp_yr,Mean_D_R,Isothermality,Temp_Seasnoality,Max_Temp_Warmest_Month,Min_Temp_Coldest_Month,Temp_Range_yr,Mean_Temp_Wattest_Q,Mean_Temp_Driest_Q,Mean_Tem_Warmest_Q,Mean_Temp_Coldest_Q,Prec_yr,Prec_Wattest_Month,Prec_Driest_Month,Prec_Seasonality,Prec_Wattest_Q,Prec_Driest_Q,Prec_Warmest_Q,Prec_Coldest_Q
Katha,781998,2707999,N2707999E781998,193.4777519,2015,46,266,114,48,2498,379,143,236,270,230,295,230,1273,242,1,89,683,12,185,12
Mawlaik,704000,2702000,N2702000E704000,329.4929839,2014,46,265,114,48,2529,379,143,236,269,228,295,228,1240,231,1,88,656,12,184,12
Mawlaik,706000,2702000,N2702000E706000,448.0126339,2014,46,266,114,47,2571,381,143,238,269,229,297,229,1242,234,1,89,661,12,183,12
Mawlaik,708000,2702000,N2702000E708000,157.237578,2014,46,265,114,48,2524,379,143,236,269,229,295,229,1229,230,1,88,651,12,184,12
Katha,225212,2696680,N2696680E225212,130.9743865,2015,47,265,114,48,2531,380,143,237,270,229,296,229,1220,227,1,89,644,11,183,11
Katha,735998,2696003,N2696003E735998,133.4207,2015,46,264,114,47,2570,379,141,238,268,227,295,227,1221,226,1,88,643,11,183,11
Mawlaik,696000,2692000,N2692000E696000,291.5182031,2014,46,263,114,47,2578,378,140,238,267,226,294,226,1191,216,1,87,619,11,182,11
Mawlaik,688000,2692000,N2692000E688000,215.1540401,2014,46,264,114,48,2537,378,141,237,268,227,294,227,1202,219,1,87,627,11,182,11
Katha,774000,2676000,N2676000E774000,308.1133465,2015,46,262,114,47,2579,377,139,238,267,225,293,225,1179,211,1,86,607,11,182,11
Katha,776000,2676000,N2676000E776000,181.234561,2015,46,263,114,47,2573,378,140,238,266,226,294,226,1173,210,1,87,605,11,182,11
Mawlaik,700000,2692000,N2692000E700000,164.6642513,2014,46,264,114,47,2566,378,140,238,267,227,294,227,1185,215,1,87,616,11,182,11
