Plot_names,EAST,NORTH,Year,District,Township,Zone
N802000E2141000,802000,2141000,2010,Taunggoo,Yedashe,47
N802000E2143000,802000,2143000,2010,Taunggoo,Yedashe,47
N802000E2145000,802000,2145000,2010,Taunggoo,Yedashe,47
N802000E2147000,802000,2147000,2010,Taunggoo,Yedashe,47
N802000E2149000,802000,2149000,2010,Taunggoo,Yedashe,47
N802000E2151000,802000,2151000,2010,Taunggoo,Yedashe,47
N802022E2072062,802022,2072062,2011,Thayarwaddy,Nattalin,47
N802024E2030000,802024,2030000,2011,Thayarwaddy,Gyobingauk,47
N803939E2077963,803939,2077963,2011,Thayarwaddy,Nattalin,47
N803960E2073907,803960,2073907,2011,Thayarwaddy,Nattalin,47
N803961E2075907,803961,2075907,2011,Thayarwaddy,Nattalin,47
N803972E2072041,803972,2072041,2011,Thayarwaddy,Nattalin,47
N803981E2061915,803981,2061915,2011,Thayarwaddy,Nattalin,47
N803982E2050027,803982,2050027,2011,Thayarwaddy,Nattalin,47
N803992E1988003,803992,1988003,2011,Thayarwaddy,Minhla,47
N803998E2056006,803998,2056006,2011,Thayarwaddy,Nattalin,47
N804000E1978000,804000,1978000,2011,Thayarwaddy,Letpadan,47
N804000E1981999,804000,1981999,2011,Thayarwaddy,Letpadan,47
N804000E1990000,804000,1990000,2011,Thayarwaddy,Letpadan,47
N804000E1994000,804000,1994000,2011,Thayarwaddy,Letpadan,47
N804000E2010000,804000,2010000,2011,Thayarwaddy,Okpo,47
N804000E2011999,804000,2011999,2011,Thayarwaddy,Okpo,47
N804000E2079000,804000,2079000,2010,Taunggoo,Phyu,47
N804000E2081000,804000,2081000,2010,Taunggoo,Phyu,47
N804000E2083000,804000,2083000,2010,Taunggoo,Oktwin,47
N804000E2085000,804000,2085000,2010,Taunggoo,Oktwin,47
N804000E2087000,804000,2087000,2010,Taunggoo,Oktwin,47
N804000E2091000,804000,2091000,2010,Taunggoo,Oktwin,47
N804000E2097000,804000,2097000,2010,Taunggoo,Oktwin,47
N804000E2099000,804000,2099000,2010,Taunggoo,Taunggoo,47
N804000E2101000,804000,2101000,2010,Taunggoo,Taunggoo,47
N804000E2103000,804000,2103000,2010,Taunggoo,Taunggoo,47
N804000E2105000,804000,2105000,2010,Taunggoo,Taunggoo,47
N804000E2107000,804000,2107000,2010,Taunggoo,Taunggoo,47
N804000E2109000,804000,2109000,2010,Taunggoo,Taunggoo,47
N804000E2111000,804000,2111000,2010,Taunggoo,Taunggoo,47
N804000E2113000,804000,2113000,2010,Taunggoo,Taunggoo,47
N804000E2115000,804000,2115000,2010,Taunggoo,Taunggoo,47
N804000E2117000,804000,2117000,2010,Taunggoo,Yedashe,47
N804000E2119000,804000,2119000,2010,Taunggoo,Yedashe,47
N804000E2121000,804000,2121000,2010,Taunggoo,Yedashe,47
N804000E2123000,804000,2123000,2010,Taunggoo,Yedashe,47
N804000E2125000,804000,2125000,2010,Taunggoo,Yedashe,47
N804000E2127000,804000,2127000,2010,Taunggoo,Yedashe,47
N804000E2129000,804000,2129000,2010,Taunggoo,Yedashe,47
N804000E2131000,804000,2131000,2010,Taunggoo,Yedashe,47
N804000E2133000,804000,2133000,2010,Taunggoo,Yedashe,47
N804000E2135000,804000,2135000,2010,Taunggoo,Yedashe,47
N804000E2137000,804000,2137000,2010,Taunggoo,Yedashe,47
N804000E2139000,804000,2139000,2010,Taunggoo,Yedashe,47
N804000E2141000,804000,2141000,2010,Taunggoo,Yedashe,47
N804000E2143000,804000,2143000,2010,Taunggoo,Yedashe,47
N804000E2145000,804000,2145000,2010,Taunggoo,Yedashe,47
N804000E2147000,804000,2147000,2010,Taunggoo,Yedashe,47
N804000E2149000,804000,2149000,2010,Taunggoo,Yedashe,47
N804000E2151000,804000,2151000,2010,Taunggoo,Yedashe,47
N804001E1997997,804001,1997997,2011,Thayarwaddy,Minhla,47
N804004E1996001,804004,1996001,2011,Thayarwaddy,Minhla,47
N804006E2014001,804006,2014001,2011,Thayarwaddy,Okpo,47
N804006E2058001,804006,2058001,2011,Thayarwaddy,Nattalin,47
N804008E2060004,804008,2060004,2011,Thayarwaddy,Nattalin,47
N804009E2054000,804009,2054000,2011,Thayarwaddy,Nattalin,47
N804015E2029965,804015,2029965,2011,Thayarwaddy,Gyobingauk,47
N804024E2069973,804024,2069973,2011,Thayarwaddy,Nattalin,47
N804026E2063965,804026,2063965,2011,Thayarwaddy,Nattalin,47
N804060E2033962,804060,2033962,2011,Thayarwaddy,Gyobingauk,47
N804074E2026081,804074,2026081,2011,Thayarwaddy,Okpo,47
N804090E2067994,804090,2067994,2011,Thayarwaddy,Nattalin,47
N804101E2028069,804101,2028069,2011,Thayarwaddy,Okpo,47
N805282E1994027,805282,1994027,2011,Thayarwaddy,Letpadan,47
N805939E2065965,805939,2065965,2011,Thayarwaddy,Nattalin,47
N805940E2068038,805940,2068038,2011,Thayarwaddy,Nattalin,47
N805955E2030053,805955,2030053,2011,Thayarwaddy,Gyobingauk,47
N805960E2069925,805960,2069925,2011,Thayarwaddy,Nattalin,47
N805960E2073930,805960,2073930,2011,Thayarwaddy,Nattalin,47
N805962E2032026,805962,2032026,2011,Thayarwaddy,Gyobingauk,47
N805969E2071933,805969,2071933,2011,Thayarwaddy,Nattalin,47
N805986E2026077,805986,2026077,2011,Thayarwaddy,Okpo,47
N805993E2023999,805993,2023999,2011,Thayarwaddy,Okpo,47
N805995E1998006,805995,1998006,2011,Thayarwaddy,Minhla,47
N805997E1981993,805997,1981993,2011,Thayarwaddy,Letpadan,47
N805998E2060003,805998,2060003,2011,Thayarwaddy,Nattalin,47
N805999E2052006,805999,2052006,2011,Thayarwaddy,Nattalin,47
N806000E1980000,806000,1980000,2011,Thayarwaddy,Letpadan,47
N806000E1992000,806000,1992000,2011,Thayarwaddy,Letpadan,47
N806000E2073000,806000,2073000,2010,Taunggoo,Phyu,47
N806000E2077000,806000,2077000,2010,Taunggoo,Phyu,47
N806000E2079000,806000,2079000,2010,Taunggoo,Phyu,47
N806000E2081000,806000,2081000,2010,Taunggoo,Oktwin,47
N806000E2083000,806000,2083000,2010,Taunggoo,Oktwin,47
N806000E2085000,806000,2085000,2010,Taunggoo,Oktwin,47
N806000E2089000,806000,2089000,2010,Taunggoo,Oktwin,47
N806000E2091000,806000,2091000,2010,Taunggoo,Oktwin,47
N806000E2093000,806000,2093000,2010,Taunggoo,Oktwin,47
N806000E2095000,806000,2095000,2010,Taunggoo,Oktwin,47
N806000E2097000,806000,2097000,2010,Taunggoo,Oktwin,47
N806000E2101000,806000,2101000,2010,Taunggoo,Taunggoo,47
N806000E2103000,806000,2103000,2010,Taunggoo,Taunggoo,47
N806000E2105000,806000,2105000,2010,Taunggoo,Taunggoo,47
N806000E2107000,806000,2107000,2010,Taunggoo,Taunggoo,47
N806000E2109000,806000,2109000,2010,Taunggoo,Taunggoo,47
N806000E2111000,806000,2111000,2010,Taunggoo,Taunggoo,47
N806000E2113000,806000,2113000,2010,Taunggoo,Taunggoo,47
N806000E2115000,806000,2115000,2010,Taunggoo,Taunggoo,47
N806000E2117000,806000,2117000,2010,Taunggoo,Yedashe,47
N806000E2119000,806000,2119000,2010,Taunggoo,Yedashe,47
N806000E2121000,806000,2121000,2010,Taunggoo,Yedashe,47
N806000E2123000,806000,2123000,2010,Taunggoo,Yedashe,47
N806000E2125000,806000,2125000,2010,Taunggoo,Yedashe,47
N806000E2127000,806000,2127000,2010,Taunggoo,Yedashe,47
N806000E2129000,806000,2129000,2010,Taunggoo,Yedashe,47
N806000E2131000,806000,2131000,2010,Taunggoo,Yedashe,47
N806000E2133000,806000,2133000,2010,Taunggoo,Yedashe,47
N806000E2135000,806000,2135000,2010,Taunggoo,Yedashe,47
N806000E2137000,806000,2137000,2010,Taunggoo,Yedashe,47
N806000E2139000,806000,2139000,2010,Taunggoo,Yedashe,47
N806000E2141000,806000,2141000,2010,Taunggoo,Yedashe,47
N806000E2143000,806000,2143000,2010,Taunggoo,Yedashe,47
N806000E2145000,806000,2145000,2010,Taunggoo,Yedashe,47
N806000E2147000,806000,2147000,2010,Taunggoo,Yedashe,47
N806000E2149000,806000,2149000,2010,Taunggoo,Yedashe,47
N806000E2151000,806000,2151000,2010,Taunggoo,Yedashe,47
N806000E2153000,806000,2153000,2010,Taunggoo,Yedashe,47
N806000E2155000,806000,2155000,2010,Taunggoo,Yedashe,47
N806003E2000003,806003,2000003,2011,Thayarwaddy,Minhla,47
N806004E2050003,806004,2050003,2011,Thayarwaddy,Nattalin,47
N806005E1985950,806005,1985950,2011,Thayarwaddy,Letpadan,47
N806005E2048000,806005,2048000,2011,Thayarwaddy,Nattalin,47
N806006E1969961,806006,1969961,2011,Thayarwaddy,Letpadan,47
N806006E1989984,806006,1989984,2011,Thayarwaddy,Letpadan,47
N806006E2046001,806006,2046001,2011,Thayarwaddy,Nattalin,47
N806007E2057998,806007,2057998,2011,Thayarwaddy,Nattalin,47
N806009E2002007,806009,2002007,2011,Thayarwaddy,Minhla,47
N806009E2051996,806009,2051996,2011,Thayarwaddy,Nattalin,47
N806012E2028029,806012,2028029,2011,Thayarwaddy,Okpo,47
N806016E2003975,806016,2003975,2011,Thayarwaddy,Okpo,47
N806027E1968009,806027,1968009,2011,Thayarwaddy,Letpadan,47
N806049E1983964,806049,1983964,2011,Thayarwaddy,Letpadan,47
N806051E2056023,806051,2056023,2011,Thayarwaddy,Nattalin,47
N806061E2054072,806061,2054072,2011,Thayarwaddy,Nattalin,47
N806082E2022018,806082,2022018,2011,Thayarwaddy,Okpo,47
N806094E2018013,806094,2018013,2011,Thayarwaddy,Okpo,47
N807762E1995991,807762,1995991,2011,Thayarwaddy,Letpadan,47
N807905E2040018,807905,2040018,2011,Thayarwaddy,Gyobingauk,47
N807930E2065960,807930,2065960,2011,Thayarwaddy,Nattalin,47
N807935E2023991,807935,2023991,2011,Thayarwaddy,Okpo,47
N807940E2063925,807940,2063925,2011,Thayarwaddy,Nattalin,47
N807942E2015992,807942,2015992,2011,Thayarwaddy,Okpo,47
N807958E2067528,807958,2067528,2011,Thayarwaddy,Nattalin,47
N807960E1992043,807960,1992043,2011,Thayarwaddy,Letpadan,47
N807968E2020068,807968,2020068,2011,Thayarwaddy,Okpo,47
N807974E1979913,807974,1979913,2011,Thayarwaddy,Letpadan,47
N807997E1994001,807997,1994001,2011,Thayarwaddy,Letpadan,47
N807999E1976000,807999,1976000,2011,Thayarwaddy,Letpadan,47
N808000E1998006,808000,1998006,2011,Thayarwaddy,Minhla,47
N808000E2002000,808000,2002000,2011,Thayarwaddy,Minhla,47
N808000E2047000,808000,2047000,2010,Taunggoo,Phyu,47
N808000E2071000,808000,2071000,2010,Taunggoo,Phyu,47
N808000E2073000,808000,2073000,2010,Taunggoo,Phyu,47
N808000E2074000,808000,2074000,2010,Taunggoo,Phyu,47
N808000E2075000,808000,2075000,2010,Taunggoo,Phyu,47
N808000E2077000,808000,2077000,2010,Taunggoo,Phyu,47
N808000E2081000,808000,2081000,2010,Taunggoo,Oktwin,47
N808000E2083000,808000,2083000,2010,Taunggoo,Oktwin,47
N808000E2087000,808000,2087000,2010,Taunggoo,Oktwin,47
N808000E2089000,808000,2089000,2010,Taunggoo,Oktwin,47
N808000E2091000,808000,2091000,2010,Taunggoo,Oktwin,47
N808000E2093000,808000,2093000,2010,Taunggoo,Oktwin,47
N808000E2095000,808000,2095000,2010,Taunggoo,Oktwin,47
N808000E2101000,808000,2101000,2010,Taunggoo,Taunggoo,47
N808000E2103000,808000,2103000,2010,Taunggoo,Taunggoo,47
N808000E2105000,808000,2105000,2010,Taunggoo,Taunggoo,47
N808000E2107000,808000,2107000,2010,Taunggoo,Taunggoo,47
N808000E2109000,808000,2109000,2010,Taunggoo,Taunggoo,47
N808000E2111000,808000,2111000,2010,Taunggoo,Taunggoo,47
N808000E2113000,808000,2113000,2010,Taunggoo,Taunggoo,47
N808000E2115000,808000,2115000,2010,Taunggoo,Taunggoo,47
N808000E2117000,808000,2117000,2010,Taunggoo,Yedashe,47
N808000E2119000,808000,2119000,2010,Taunggoo,Yedashe,47
N808000E2121000,808000,2121000,2010,Taunggoo,Yedashe,47
N808000E2123000,808000,2123000,2010,Taunggoo,Yedashe,47
N808000E2125000,808000,2125000,2010,Taunggoo,Yedashe,47
N808000E2127000,808000,2127000,2010,Taunggoo,Yedashe,47
N808000E2129000,808000,2129000,2010,Taunggoo,Yedashe,47
N808000E2131000,808000,2131000,2010,Taunggoo,Yedashe,47
N808000E2133000,808000,2133000,2010,Taunggoo,Yedashe,47
N808000E2135000,808000,2135000,2010,Taunggoo,Yedashe,47
N808000E2137000,808000,2137000,2010,Taunggoo,Yedashe,47
N808000E2139000,808000,2139000,2010,Taunggoo,Yedashe,47
N808000E2141000,808000,2141000,2010,Taunggoo,Yedashe,47
N808000E2145000,808000,2145000,2010,Taunggoo,Yedashe,47
N808000E2147000,808000,2147000,2010,Taunggoo,Yedashe,47
N808000E2149000,808000,2149000,2010,Taunggoo,Yedashe,47
N808000E2151000,808000,2151000,2010,Taunggoo,Yedashe,47
N808000E2153000,808000,2153000,2010,Taunggoo,Yedashe,47
N808000E2155000,808000,2155000,2010,Taunggoo,Yedashe,47
N808000E2197000,808000,2197000,2010,Taunggoo,Taunggoo,47
N808000E2199000,808000,2199000,2010,Taunggoo,Taunggoo,47
N808001E2008000,808001,2008000,2011,Thayarwaddy,Okpo,47
N808001E2053999,808001,2053999,2011,Thayarwaddy,Nattalin,47
N808002E2060001,808002,2060001,2011,Thayarwaddy,Nattalin,47
N808003E1972005,808003,1972005,2011,Thayarwaddy,Letpadan,47
N808003E1974000,808003,1974000,2011,Thayarwaddy,Letpadan,47
N808003E2036063,808003,2036063,2011,Thayarwaddy,Gyobingauk,47
N808003E2055984,808003,2055984,2011,Thayarwaddy,Nattalin,47
N808003E2058007,808003,2058007,2011,Thayarwaddy,Nattalin,47
N808005E2051993,808005,2051993,2011,Thayarwaddy,Nattalin,47
N808007E2004001,808007,2004001,2011,Thayarwaddy,Minhla,47
N808007E2061998,808007,2061998,2011,Thayarwaddy,Nattalin,47
N808008E1999979,808008,1999979,2011,Thayarwaddy,Minhla,47
N808009E2013972,808009,2013972,2011,Thayarwaddy,Okpo,47
N808016E1981976,808016,1981976,2011,Thayarwaddy,Letpadan,47
N808021E2050089,808021,2050089,2011,Thayarwaddy,Nattalin,47
N808022E2026017,808022,2026017,2011,Thayarwaddy,Okpo,47
N808023E1977992,808023,1977992,2011,Thayarwaddy,Letpadan,47
N808038E1983965,808038,1983965,2011,Thayarwaddy,Letpadan,47
N808062E1985934,808062,1985934,2011,Thayarwaddy,Letpadan,47
N808074E1967949,808074,1967949,2011,Thayarwaddy,Letpadan,47
N808096E2038032,808096,2038032,2011,Thayarwaddy,Gyobingauk,47
N808106E2042006,808106,2042006,2011,Thayarwaddy,Nattalin,47
N809804E1993953,809804,1993953,2011,Thayarwaddy,Letpadan,47
N809873E2033934,809873,2033934,2011,Thayarwaddy,Gyobingauk,47
N809916E2015976,809916,2015976,2011,Thayarwaddy,Okpo,47
N809925E2011966,809925,2011966,2011,Thayarwaddy,Okpo,47
N809934E2063929,809934,2063929,2011,Thayarwaddy,Nattalin,47
N809960E2065926,809960,2065926,2011,Thayarwaddy,Nattalin,47
N809963E2014004,809963,2014004,2011,Thayarwaddy,Okpo,47
N809967E2010099,809967,2010099,2011,Thayarwaddy,Okpo,47
N809971E1973936,809971,1973936,2011,Thayarwaddy,Letpadan,47
N809980E2073916,809980,2073916,2011,Thayarwaddy,Nattalin,47
N809983E1984057,809983,1984057,2011,Thayarwaddy,Letpadan,47
N809984E1970022,809984,1970022,2011,Thayarwaddy,Letpadan,47
N809987E2024082,809987,2024082,2011,Thayarwaddy,Okpo,47
N809987E2058004,809987,2058004,2011,Thayarwaddy,Nattalin,47
N809991E1990058,809991,1990058,2011,Thayarwaddy,Letpadan,47
N809992E1980005,809992,1980005,2011,Thayarwaddy,Letpadan,47
N809999E1982001,809999,1982001,2011,Thayarwaddy,Letpadan,47
N809999E1997999,809999,1997999,2011,Thayarwaddy,Letpadan,47
N809999E2052001,809999,2052001,2011,Thayarwaddy,Nattalin,47
N810000E1997999,810000,1997999,2011,Thayarwaddy,Letpadan,47
N810000E2000002,810000,2000002,2011,Thayarwaddy,Minhla,47
N810000E2001999,810000,2001999,2011,Thayarwaddy,Minhla,47
N810000E2037000,810000,2037000,2010,Taunggoo,Phyu,47
N810000E2045000,810000,2045000,2010,Taunggoo,Phyu,47
N810000E2047000,810000,2047000,2010,Taunggoo,Phyu,47
N810000E2049000,810000,2049000,2010,Taunggoo,Phyu,47
N810000E2067000,810000,2067000,2010,Taunggoo,Phyu,47
N810000E2069000,810000,2069000,2010,Taunggoo,Phyu,47
N810000E2071000,810000,2071000,2010,Taunggoo,Phyu,47
N810000E2075000,810000,2075000,2010,Taunggoo,Phyu,47
N810000E2077000,810000,2077000,2010,Taunggoo,Phyu,47
N810000E2081000,810000,2081000,2010,Taunggoo,Oktwin,47
N810000E2085000,810000,2085000,2010,Taunggoo,Oktwin,47
N810000E2087000,810000,2087000,2010,Taunggoo,Oktwin,47
N810000E2089000,810000,2089000,2010,Taunggoo,Oktwin,47
N810000E2091000,810000,2091000,2010,Taunggoo,Oktwin,47
N810000E2101000,810000,2101000,2010,Taunggoo,Taunggoo,47
N810000E2103000,810000,2103000,2010,Taunggoo,Taunggoo,47
N810000E2105000,810000,2105000,2010,Taunggoo,Taunggoo,47
N810000E2107000,810000,2107000,2010,Taunggoo,Taunggoo,47
N810000E2109000,810000,2109000,2010,Taunggoo,Taunggoo,47
N810000E2111000,810000,2111000,2010,Taunggoo,Taunggoo,47
N810000E2113000,810000,2113000,2010,Taunggoo,Taunggoo,47
N810000E2115000,810000,2115000,2010,Taunggoo,Yedashe,47
N810000E2117000,810000,2117000,2010,Taunggoo,Yedashe,47
N810000E2119000,810000,2119000,2010,Taunggoo,Yedashe,47
N810000E2121000,810000,2121000,2010,Taunggoo,Yedashe,47
N810000E2123000,810000,2123000,2010,Taunggoo,Yedashe,47
N810000E2125000,810000,2125000,2010,Taunggoo,Yedashe,47
N810000E2127000,810000,2127000,2010,Taunggoo,Yedashe,47
N810000E2129000,810000,2129000,2010,Taunggoo,Yedashe,47
N810000E2131000,810000,2131000,2010,Taunggoo,Yedashe,47
N810000E2133000,810000,2133000,2010,Taunggoo,Yedashe,47
N810000E2135000,810000,2135000,2010,Taunggoo,Yedashe,47
N810000E2137000,810000,2137000,2010,Taunggoo,Yedashe,47
N810000E2139000,810000,2139000,2010,Taunggoo,Yedashe,47
N810000E2141000,810000,2141000,2010,Taunggoo,Yedashe,47
N810000E2145000,810000,2145000,2010,Taunggoo,Yedashe,47
N810000E2147000,810000,2147000,2010,Taunggoo,Yedashe,47
N810000E2149000,810000,2149000,2010,Taunggoo,Yedashe,47
N810000E2151000,810000,2151000,2010,Taunggoo,Yedashe,47
N810000E2153000,810000,2153000,2010,Taunggoo,Yedashe,47
N810000E2155000,810000,2155000,2010,Taunggoo,Yedashe,47
N810000E2195000,810000,2195000,2010,Taunggoo,Taunggoo,47
N810000E2197000,810000,2197000,2010,Taunggoo,Taunggoo,47
N810000E2199000,810000,2199000,2010,Taunggoo,Taunggoo,47
N810001E2056000,810001,2056000,2011,Thayarwaddy,Nattalin,47
N810004E2060001,810004,2060001,2011,Thayarwaddy,Nattalin,47
N810005E1961996,810005,1961996,2011,Thayarwaddy,Tharrawaddy,47
N810007E2054056,810007,2054056,2011,Thayarwaddy,Nattalin,47
N810008E2026032,810008,2026032,2011,Thayarwaddy,Okpo,47
N810008E2062004,810008,2062004,2011,Thayarwaddy,Nattalin,47
N810010E2020003,810010,2020003,2011,Thayarwaddy,Okpo,47
N810012E1996024,810012,1996024,2011,Thayarwaddy,Letpadan,47
N810013E1972002,810013,1972002,2011,Thayarwaddy,Letpadan,47
N810021E1991934,810021,1991934,2011,Thayarwaddy,Letpadan,47
N810023E1969995,810023,1969995,2011,Thayarwaddy,Tharrawaddy,47
N810062E1985934,810062,1985934,2011,Thayarwaddy,Letpadan,47
N810074E2033984,810074,2033984,2011,Thayarwaddy,Gyobingauk,47
N810075E1977985,810075,1977985,2011,Thayarwaddy,Letpadan,47
N810079E2036013,810079,2036013,2011,Thayarwaddy,Gyobingauk,47
N810082E2038003,810082,2038003,2011,Thayarwaddy,Gyobingauk,47
N810093E2030052,810093,2030052,2011,Thayarwaddy,Gyobingauk,47
N810099E2032040,810099,2032040,2011,Thayarwaddy,Gyobingauk,47
N810106E2028096,810106,2028096,2011,Thayarwaddy,Gyobingauk,47
N811000E2197000,811000,2197000,2010,Taunggoo,Taunggoo,47
N811000E2199000,811000,2199000,2010,Taunggoo,Taunggoo,47
N811763E1998107,811763,1998107,2011,Thayarwaddy,Letpadan,47
N811814E1996043,811814,1996043,2011,Thayarwaddy,Letpadan,47
N811942E1981937,811942,1981937,2011,Thayarwaddy,Letpadan,47
N811949E2014028,811949,2014028,2011,Thayarwaddy,Okpo,47
N811960E1969965,811960,1969965,2011,Thayarwaddy,Tharrawaddy,47
N811960E2063921,811960,2063921,2011,Thayarwaddy,Nattalin,47
N811973E2005971,811973,2005971,2011,Thayarwaddy,Okpo,47
N811978E2029895,811978,2029895,2011,Thayarwaddy,Gyobingauk,47
N811981E1957950,811981,1957950,2011,Thayarwaddy,Tharrawaddy,47
N811984E1964018,811984,1964018,2011,Thayarwaddy,Tharrawaddy,47
N811992E1980005,811992,1980005,2011,Thayarwaddy,Letpadan,47
N811993E1974113,811993,1974113,2011,Thayarwaddy,Tharrawaddy,47
N811997E1962015,811997,1962015,2011,Thayarwaddy,Tharrawaddy,47
N811997E2020110,811997,2020110,2011,Thayarwaddy,Okpo,47
N811999E1971995,811999,1971995,2011,Thayarwaddy,Tharrawaddy,47
N812000E1975997,812000,1975997,2011,Thayarwaddy,Tharrawaddy,47
N812000E2024098,812000,2024098,2011,Thayarwaddy,Gyobingauk,47
N812000E2043000,812000,2043000,2010,Taunggoo,Phyu,47
N812000E2045000,812000,2045000,2010,Taunggoo,Phyu,47
N812000E2047000,812000,2047000,2010,Taunggoo,Phyu,47
N812000E2049000,812000,2049000,2010,Taunggoo,Phyu,47
N812000E2054015,812000,2054015,2011,Thayarwaddy,Nattalin,47
N812000E2057000,812000,2057000,2010,Taunggoo,Phyu,47
N812000E2059000,812000,2059000,2010,Taunggoo,Phyu,47
N812000E2067000,812000,2067000,2010,Taunggoo,Phyu,47
N812000E2069000,812000,2069000,2010,Taunggoo,Phyu,47
N812000E2073000,812000,2073000,2010,Taunggoo,Phyu,47
N812000E2075000,812000,2075000,2010,Taunggoo,Phyu,47
N812000E2081000,812000,2081000,2010,Taunggoo,Oktwin,47
N812000E2083000,812000,2083000,2010,Taunggoo,Oktwin,47
N812000E2085000,812000,2085000,2010,Taunggoo,Oktwin,47
N812000E2087000,812000,2087000,2010,Taunggoo,Oktwin,47
N812000E2089000,812000,2089000,2010,Taunggoo,Oktwin,47
N812000E2091000,812000,2091000,2010,Taunggoo,Phyu,47
N812000E2093000,812000,2093000,2010,Taunggoo,Oktwin,47
N812000E2095000,812000,2095000,2010,Taunggoo,Taunggoo,47
N812000E2097000,812000,2097000,2010,Taunggoo,Oktwin,47
N812000E2103000,812000,2103000,2010,Taunggoo,Taunggoo,47
N812000E2105000,812000,2105000,2010,Taunggoo,Taunggoo,47
N812000E2107000,812000,2107000,2010,Taunggoo,Taunggoo,47
N812000E2109000,812000,2109000,2010,Taunggoo,Taunggoo,47
N812000E2111000,812000,2111000,2010,Taunggoo,Taunggoo,47
N812000E2113000,812000,2113000,2010,Taunggoo,Yedashe,47
N812000E2115000,812000,2115000,2010,Taunggoo,Yedashe,47
N812000E2117000,812000,2117000,2010,Taunggoo,Yedashe,47
N812000E2119000,812000,2119000,2010,Taunggoo,Yedashe,47
N812000E2121000,812000,2121000,2010,Taunggoo,Yedashe,47
N812000E2121997,812000,2121997,2011,Thayarwaddy,Okpo,47
N812000E2123000,812000,2123000,2010,Taunggoo,Yedashe,47
N812000E2125000,812000,2125000,2010,Taunggoo,Yedashe,47
N812000E2127000,812000,2127000,2010,Taunggoo,Yedashe,47
N812000E2129000,812000,2129000,2010,Taunggoo,Yedashe,47
N812000E2131000,812000,2131000,2010,Taunggoo,Yedashe,47
N812000E2133000,812000,2133000,2010,Taunggoo,Yedashe,47
N812000E2135000,812000,2135000,2010,Taunggoo,Yedashe,47
N812000E2137000,812000,2137000,2010,Taunggoo,Yedashe,47
N812000E2139000,812000,2139000,2010,Taunggoo,Yedashe,47
N812000E2141000,812000,2141000,2010,Taunggoo,Yedashe,47
N812000E2145000,812000,2145000,2010,Taunggoo,Yedashe,47
N812000E2147000,812000,2147000,2010,Taunggoo,Yedashe,47
N812000E2149000,812000,2149000,2010,Taunggoo,Yedashe,47
N812000E2151000,812000,2151000,2010,Taunggoo,Yedashe,47
N812000E2153000,812000,2153000,2010,Taunggoo,Yedashe,47
N812000E2155000,812000,2155000,2010,Taunggoo,Yedashe,47
N812001E2000008,812001,2000008,2011,Thayarwaddy,Minhla,47
N812002E2050001,812002,2050001,2011,Thayarwaddy,Nattalin,47
N812003E1960006,812003,1960006,2011,Thayarwaddy,Tharrawaddy,47
N812003E2026028,812003,2026028,2011,Thayarwaddy,Gyobingauk,47
N812005E2062001,812005,2062001,2011,Thayarwaddy,Nattalin,47
N812007E2002000,812007,2002000,2011,Thayarwaddy,Minhla,47
N812010E1965978,812010,1965978,2011,Thayarwaddy,Tharrawaddy,47
N812024E1977994,812024,1977994,2011,Thayarwaddy,Tharrawaddy,47
N812025E1993995,812025,1993995,2011,Thayarwaddy,Letpadan,47
N812027E2011997,812027,2011997,2011,Thayarwaddy,Okpo,47
N812035E2056009,812035,2056009,2011,Thayarwaddy,Nattalin,47
N812046E2052032,812046,2052032,2011,Thayarwaddy,Nattalin,47
N812053E2032079,812053,2032079,2011,Thayarwaddy,Gyobingauk,47
N812055E2028096,812055,2028096,2011,Thayarwaddy,Gyobingauk,47
N812072E2036006,812072,2036006,2011,Thayarwaddy,Gyobingauk,47
N812080E2034004,812080,2034004,2011,Thayarwaddy,Gyobingauk,47
N812114E2008027,812114,2008027,2011,Thayarwaddy,Okpo,47
N812120E1984016,812120,1984016,2011,Thayarwaddy,Letpadan,47
N813319E1999657,813319,1999657,2011,Thayarwaddy,Letpadan,47
N813364E2010025,813364,2010025,2011,Thayarwaddy,Okpo,47
N813883E2029947,813883,2029947,2011,Thayarwaddy,Gyobingauk,47
N813933E1964018,813933,1964018,2011,Thayarwaddy,Tharrawaddy,47
N813951E1984008,813951,1984008,2011,Thayarwaddy,Letpadan,47
N813955E1981961,813955,1981961,2011,Thayarwaddy,Letpadan,47
N813959E1988053,813959,1988053,2011,Thayarwaddy,Letpadan,47
N813973E1994039,813973,1994039,2011,Thayarwaddy,Letpadan,47
N813974E1986047,813974,1986047,2011,Thayarwaddy,Letpadan,47
N813976E2002004,813976,2002004,2011,Thayarwaddy,Minhla,47
N813977E2019960,813977,2019960,2011,Thayarwaddy,Okpo,47
N813988E1992022,813988,1992022,2011,Thayarwaddy,Letpadan,47
N813993E1977995,813993,1977995,2011,Thayarwaddy,Tharrawaddy,47
N813995E1975993,813995,1975993,2011,Thayarwaddy,Tharrawaddy,47
N813995E1979993,813995,1979993,2011,Thayarwaddy,Tharrawaddy,47
N813996E1961973,813996,1961973,2011,Thayarwaddy,Tharrawaddy,47
N813996E2004000,813996,2004000,2011,Thayarwaddy,Minhla,47
N813997E1965995,813997,1965995,2011,Thayarwaddy,Tharrawaddy,47
N813999E1997999,813999,1997999,2011,Thayarwaddy,Letpadan,47
N814000E2005986,814000,2005986,2011,Thayarwaddy,Okpo,47
