Forest_type,Plot_id,Species_names,Genus,Species,Family,Dbh_cm,H_m,WD,AGB,C_Tree,BA,Lat,Long,Northing,Easting,Tenure
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,14.7,15,0.85,0.153319164,0.072060007,0.016971669,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,11.8,28,0.85,0.183597961,0.086291041,0.010935884,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,14.5,15,0.85,0.149273716,0.070158647,0.016512996,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,7,30,0.3925,0.033335294,0.015667588,0.003848451,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,36.2,30,0.85,1.751448654,0.823180868,0.102921717,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,13,6,0.72,0.041943496,0.019713443,0.013273229,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,25.2,38,0.72,0.925069211,0.434782529,0.049875925,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,28,30,0.72,0.902182508,0.424025779,0.061575216,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,5.5,15,0.85,0.02249992,0.010574962,0.002375829,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,8,15,0.72,0.039762008,0.018688144,0.005026548,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,6,20,0.68,0.028398819,0.013347445,0.002827433,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,19.5,30,0.85,0.523535146,0.246061518,0.029864765,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,21.8,38,0.72,0.697119846,0.327646328,0.037325262,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,11,20,0.753,0.102416695,0.048135847,0.009503318,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,22,30,0.85,0.662532754,0.311390394,0.038013271,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,10.5,25,0.3925,0.061567786,0.028936859,0.008659015,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,19,25,0.72,0.354232218,0.166489142,0.028352874,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,7.5,25,0.85,0.067863612,0.031895898,0.004417865,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,17,28,0.753,0.332682146,0.156360609,0.022698007,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,8,35,0.8795,0.110517567,0.051943256,0.005026548,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,5,10,0.748612695,0.011109117,0.005221285,0.001963495,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,8,10,0.748612695,0.027804925,0.013068315,0.005026548,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,6.5,15,0.753,0.027697394,0.013017775,0.003318307,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,13.5,30,0.7825,0.235579582,0.110722404,0.014313882,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,11,25,0.86,0.144968459,0.068135176,0.009503318,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,16.8,15,0.630496778,0.148653224,0.069867015,0.022167078,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,7.4,20,0.85,0.053170841,0.024990295,0.00430084,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,12,25,0.72,0.144451755,0.067892325,0.011309734,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,15.5,25,0.630496778,0.209132953,0.098292488,0.018869191,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,15.5,10,0.72,0.097341729,0.045750613,0.018869191,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,16.3,20,0.85,0.248383885,0.116740426,0.020867244,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,13,NA,NA,NA,NA,7.5,25,0.748612695,0.05995137,0.028177144,0.004417865,20.88795666,95.26590263,2311410,735714.0003,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,25.5,38,0.72,0.94668785,0.444943289,0.051070516,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,10.5,30,0.3925,0.073558765,0.03457262,0.008659015,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,11.7,20,0.753871654,0.115654202,0.054357475,0.010751315,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,13.3,27,1.095,0.286584489,0.13469471,0.013892908,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Vitex_peduncularis,Vitex,peduncularis,Verbenaceae,7.8,25,0.565170667,0.04919268,0.023120559,0.004778362,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Vitex_peduncularis,Vitex,peduncularis,Verbenaceae,11.7,32,0.565170667,0.138123491,0.064918041,0.010751315,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,7,28,0.8795,0.068493106,0.03219176,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,11,25,0.753,0.127337093,0.059848434,0.009503318,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,10.3,35,0.753,0.155537687,0.073102713,0.008332289,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7,20,0.630496778,0.035640369,0.016750974,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,30.5,48,0.85,1.983228112,0.932117212,0.073061664,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,7,15,0.8795,0.037246519,0.017505864,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,8,15,0.8795,0.048337699,0.022718718,0.005026548,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,11.5,32,0.8795,0.205635367,0.096648623,0.010386891,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,16,35,0.8795,0.427604104,0.200973929,0.020106193,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,14,30,0.72,0.233176002,0.109592721,0.015393804,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,13.5,25,0.8795,0.220998951,0.103869507,0.014313882,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,7,15,0.72,0.030638537,0.014400112,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,9,15,0.85,0.058840233,0.027654909,0.006361725,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,13,8,0.72,0.055539867,0.026103737,0.013273229,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Zizyphus_rugosa,Zizyphus,rugosa,Rhamnaceae,8.5,10,0.753871654,0.031512516,0.014810883,0.005674502,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,10,30,0.8795,0.146980457,0.069080815,0.007853982,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Strychnos_potatorum,Strychnos,potatorum,Loganiaceae,7,10,0.731,0.020932919,0.009838472,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,10,20,0.72,0.081391088,0.038253812,0.007853982,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7.2,10,0.630496778,0.019143378,0.008997388,0.004071504,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,12,7,0.72,0.041701249,0.019599587,0.011309734,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,21,38,0.72,0.648055849,0.304586249,0.034636059,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,11,8,0.72,0.040085373,0.018840125,0.009503318,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,6,6.5,0.72,0.010025967,0.004712204,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,18.5,1.5,0.72,0.021585189,0.010145039,0.026880252,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,11,7,0.72,0.035187287,0.016538025,0.009503318,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,10,15,0.753,0.064214341,0.03018074,0.007853982,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,11.5,6,0.72,0.033016375,0.015517696,0.010386891,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,29,41,0.85,1.541011472,0.724275392,0.066051986,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,12,40,0.8795,0.277818775,0.130574824,0.011309734,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,9.3,25,0.8795,0.106772008,0.050182844,0.006792909,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,14.5,30,0.8795,0.303563766,0.14267497,0.016512996,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,9.3,25,0.8795,0.106772008,0.050182844,0.006792909,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Vitex_peduncularis,Vitex,peduncularis,Verbenaceae,12,30,0.565170667,0.13626192,0.064043102,0.011309734,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Vitex_peduncularis,Vitex,peduncularis,Verbenaceae,10,15,0.565170667,0.048529681,0.02280895,0.007853982,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,10,25,0.3925,0.055974732,0.026308124,0.007853982,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,36,30,0.630496778,1.294429414,0.608381824,0.101787602,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,7.6,33,0.753871654,0.081222261,0.038174463,0.00453646,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,8.6,28,0.753871654,0.088069302,0.041392572,0.005808805,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,9,23,0.753871654,0.079430096,0.037332145,0.006361725,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Rhus_paniculata,Rhus,paniculata,Anacardiaceae,8,25,0.627181818,0.057212666,0.026889953,0.005026548,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Vitex_peduncularis,Vitex,peduncularis,Verbenaceae,6.5,18,0.565170667,0.025008935,0.0117542,0.003318307,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,7,7,0.72,0.01456192,0.006844102,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,12,30,1.095,0.259845608,0.122127436,0.011309734,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Melanorrhoea_usitata,Melanorrhoea,usitata,Anacardiaceae,9,15,0.753871654,0.052336393,0.024598105,0.006361725,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,9,25,1.095,0.124037805,0.058297768,0.006361725,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,6,18,0.753,0.028305066,0.013303381,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Rhus_paniculata,Rhus,paniculata,Anacardiaceae,7,20,0.627181818,0.035457469,0.01666501,0.003848451,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Zizyphus_rugosa,Zizyphus,rugosa,Rhamnaceae,6,18,0.753871654,0.028337044,0.013318411,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,NA,NA,NA,NA,7.5,18,0.753871654,0.04380492,0.020588312,0.004417865,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,6.5,20,0.8795,0.042677738,0.020058537,0.003318307,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,23.3,30,0.630496778,0.553674662,0.260227091,0.042638481,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,20.6,30,0.630496778,0.435356172,0.204617401,0.033329156,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,12,15,0.753871654,0.091766507,0.043130258,0.011309734,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,13,25,0.630496778,0.148358495,0.069728493,0.013273229,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,6,10,0.753871654,0.015966458,0.007504235,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,6,15,1.095,0.034142833,0.016047132,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,NA,NA,NA,NA,6,12,0.753871654,0.019076095,0.008965765,0.002827433,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,14,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,6.5,6,0.72,0.010840619,0.005095091,0.003318307,20.88929265,95.2659419,2311558,735715.9997,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,11,6,0.72,0.030272321,0.014227991,0.009503318,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,12,30,1.095,0.259845608,0.122127436,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,8,10,0.789344761,0.029280538,0.013761853,0.005026548,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7,15,0.630496778,0.026915471,0.012650272,0.003848451,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Lophopetalum_wallichii,Lophopetalum,wallichii,Celastraceae,7,15,0.427,0.018399631,0.008647827,0.003848451,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,11,20,0.753,0.102416695,0.048135847,0.009503318,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,15,30,1.095,0.401683254,0.188791129,0.017671459,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Tectona_grandis,Tectona,grandis,Verbenaceae,8,10,0.601444444,0.022456473,0.010554542,0.005026548,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Protium_serratum,Protium,serratum,Burseraceae,9,25,0.56821129,0.065386413,0.030731614,0.006361725,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Vitex_limnifolia,Vitex,limnifolia,Verbenaceae,12,25,0.565170667,0.114049558,0.053603292,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Protium_serratum,Protium,serratum,Burseraceae,12,25,0.56821129,0.114648381,0.053884739,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7.5,20,0.630496778,0.040778421,0.019165858,0.004417865,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Vitex_limnifolia,Vitex,limnifolia,Verbenaceae,9,20,0.565170667,0.052315336,0.024588208,0.006361725,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,10,7,0.72,0.029213747,0.013730461,0.007853982,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,26.5,56,0.72,1.489975204,0.700288346,0.055154586,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,14.5,38,0.6135,0.269017921,0.126438423,0.016512996,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,16,40,0.85,0.471173323,0.221451462,0.020106193,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,16.5,35,1.095,0.56237022,0.264314003,0.021382465,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,18.2,36,1.095,0.699993222,0.328996814,0.026015529,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Schleichera_oleosa,Schleichera,oleosa,Sapindaceae,11.5,15,0.89675,0.100039057,0.047018357,0.010386891,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7,20,0.630496778,0.035640369,0.016750974,0.003848451,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,15.5,40,0.85,0.442859497,0.208143963,0.018869191,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,23,50,0.72,1.011716984,0.475506983,0.041547563,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Bridelia_ovata,Bridelia,ovata,Euphorbiaceae,7.5,23,0.6,0.044530404,0.02092929,0.004417865,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,11.5,40,0.8795,0.255671302,0.120165512,0.010386891,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,10.5,30,1.095,0.200223524,0.094105056,0.008659015,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,24,38,0.86,1.00029175,0.470137122,0.045238934,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,12,25,1.095,0.217487592,0.102219168,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,14,30,1.095,0.351071451,0.165003582,0.015393804,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,19,27,0.86,0.454175409,0.213462442,0.028352874,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,15.5,30,0.3925,0.157325961,0.073943202,0.018869191,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,9,5,0.72,0.017125674,0.008049067,0.006361725,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,15.5,25,0.3925,0.131679903,0.061889554,0.018869191,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,12,38,0.8795,0.264252942,0.124198883,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,26.5,36,0.72,0.96805218,0.454984525,0.055154586,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,18.8,12,0.72,0.169515181,0.079672135,0.027759113,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
Dipterocarpus_Forest,15,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,12,30,0.85,0.202936456,0.095380135,0.011309734,20.88970041,95.26787949,2311606,735917.0001,Protected_Area
