"","Plot_names","EAST","NORTH","Year","District","Township"
"5728","N2664000E668000",668000,2664000,2014,"Mawlaik","Paungbyin"
"5729","N2664000E670000",670000,2664000,2014,"Mawlaik","Paungbyin"
"5730","N2664000E672000",672000,2664000,2014,"Mawlaik","Paungbyin"
"5731","N2664000E674000",674000,2664000,2014,"Mawlaik","Paungbyin"
"5732","N2664000E676000",676000,2664000,2014,"Mawlaik","Paungbyin"
"5733","N2664000E678000",678000,2664000,2014,"Mawlaik","Paungbyin"
"5734","N2664000E684000",684000,2664000,2014,"Mawlaik","Paungbyin"
"5735","N2664000E690000",690000,2664000,2014,"Mawlaik","Paungbyin"
"5736","N2664000E696000",696000,2664000,2014,"Mawlaik","Paungbyin"
"5737","N2664000E702000",702000,2664000,2014,"Mawlaik","Paungbyin"
"5738","N2664000E704000",704000,2664000,2014,"Mawlaik","Paungbyin"
"5739","N2664000E706000",706000,2664000,2014,"Mawlaik","Paungbyin"
"5740","N2664000E708000",708000,2664000,2014,"Mawlaik","Paungbyin"
"5741","N2664000E754000",754000,2664000,2015,"Katha","Pinlebu"
"5742","N2664000E756000",756000,2664000,2015,"Katha","Pinlebu"
"5743","N2664000E762000",762000,2664000,2015,"Katha","Pinlebu"
"5744","N2664000E768000",768000,2664000,2015,"Katha","Wuntho"
"5745","N2664000E770000",770000,2664000,2015,"Katha","Wuntho"
"5746","N2664000E772000",772000,2664000,2015,"Katha","Wuntho"
"5747","N2664000E774000",774000,2664000,2015,"Katha","Wuntho"
"5748","N2664000E780000",780000,2664000,2015,"Katha","Wuntho"
"5749","N2664000E782000",782000,2664000,2015,"Katha","Wuntho"
"5750","N2664000E788000",788000,2664000,2015,"Katha","Wuntho"
"5751","N2664054E216834",216834,2664054,2015,"Katha","Katha"
"5752","N2665000E692000",692000,2665000,2014,"Mawlaik","Paungbyin"
"5753","N2665042E754961",754961,2665042,2015,"Katha","Pinlebu"
"5754","N2665350E209884",209884,2665350,2015,"Katha","Htigyaing"
"5755","N2666000E652000",652000,2666000,2014,"Mawlaik","Paungbyin"
"5756","N2666000E666000",666000,2666000,2014,"Mawlaik","Paungbyin"
"5757","N2666000E668000",668000,2666000,2014,"Mawlaik","Paungbyin"
"5758","N2666000E670000",670000,2666000,2014,"Mawlaik","Paungbyin"
"5759","N2666000E672000",672000,2666000,2014,"Mawlaik","Paungbyin"
"5760","N2666000E674000",674000,2666000,2014,"Mawlaik","Paungbyin"
"5761","N2666000E676000",676000,2666000,2014,"Mawlaik","Paungbyin"
"5762","N2666000E684000",684000,2666000,2014,"Mawlaik","Paungbyin"
"5763","N2666000E698000",698000,2666000,2014,"Mawlaik","Paungbyin"
"5764","N2666000E702000",702000,2666000,2014,"Mawlaik","Paungbyin"
"5765","N2666000E756000",756000,2666000,2015,"Katha","Pinlebu"
"5766","N2666000E758000",758000,2666000,2015,"Katha","Wuntho"
"5767","N2666000E764000",764000,2666000,2015,"Katha","Pinlebu"
"5768","N2666000E766000",766000,2666000,2015,"Katha","Pinlebu"
"5769","N2666000E774000",774000,2666000,2015,"Katha","Wuntho"
"5770","N2666000E778000",778000,2666000,2015,"Katha","Wuntho"
"5771","N2666000E788000",788000,2666000,2015,"Katha","Wuntho"
"5772","N2666108E754250",754250,2666108,2015,"Katha","Pinlebu"
"5773","N2666800E686000",686000,2666800,2014,"Mawlaik","Paungbyin"
"5774","N2667012E217965",217965,2667012,2015,"Katha","Katha"
"5775","N2667043E216953",216953,2667043,2015,"Katha","Katha"
"5776","N2667188E213979",213979,2667188,2015,"Katha","Indaw"
"5777","N2668000E644000",644000,2668000,2014,"Tamu","Tamu"
"5778","N2668000E653000",653000,2668000,2014,"Mawlaik","Paungbyin"
"5779","N2668000E654000",654000,2668000,2014,"Mawlaik","Paungbyin"
"5780","N2668000E660000",660000,2668000,2014,"Mawlaik","Paungbyin"
"5781","N2668000E668000",668000,2668000,2014,"Mawlaik","Paungbyin"
"5782","N2668000E672000",672000,2668000,2014,"Mawlaik","Paungbyin"
"5783","N2668000E674000",674000,2668000,2014,"Mawlaik","Paungbyin"
"5784","N2668000E683000",683000,2668000,2014,"Mawlaik","Paungbyin"
"5785","N2668000E684000",684000,2668000,2014,"Mawlaik","Paungbyin"
"5786","N2668000E688000",688000,2668000,2014,"Mawlaik","Paungbyin"
"5787","N2668000E690000",690000,2668000,2014,"Mawlaik","Paungbyin"
"5788","N2668000E694000",694000,2668000,2014,"Mawlaik","Paungbyin"
"5789","N2668000E706000",706000,2668000,2014,"Mawlaik","Paungbyin"
"5790","N2668000E758000",758000,2668000,2015,"Katha","Pinlebu"
"5791","N2668000E761000",761000,2668000,2015,"Katha","Pinlebu"
"5792","N2668000E762000",762000,2668000,2015,"Katha","Pinlebu"
"5793","N2668000E764000",764000,2668000,2015,"Katha","Pinlebu"
"5794","N2668000E766000",766000,2668000,2015,"Katha","Pinlebu"
"5795","N2668000E767999",767999,2668000,2015,"Katha","Pinlebu"
"5796","N2668000E770000",770000,2668000,2015,"Katha","Wuntho"
"5797","N2668000E772000",772000,2668000,2015,"Katha","Wuntho"
"5798","N2668000E773000",773000,2668000,2015,"Katha","Wuntho"
"5799","N2668000E774000",774000,2668000,2015,"Katha","Wuntho"
"5800","N2668000E776000",776000,2668000,2015,"Katha","Wuntho"
"5801","N2668000E778000",778000,2668000,2015,"Katha","Wuntho"
"5802","N2668000E779000",779000,2668000,2015,"Katha","Wuntho"
"5803","N2668000E780000",780000,2668000,2015,"Katha","Wuntho"
"5804","N2668000E782000",782000,2668000,2015,"Katha","Wuntho"
"5805","N2668000E786000",786000,2668000,2015,"Katha","Wuntho"
"5806","N2669010E218052",218052,2669010,2015,"Katha","Katha"
"5807","N2669185E214060",214060,2669185,2015,"Katha","Indaw"
"5808","N2669921E220090",220090,2669921,2015,"Katha","Katha"
"5809","N2669999E765998",765998,2669999,2015,"Katha","Pinlebu"
"5810","N2670000E652000",652000,2670000,2014,"Tamu","Tamu"
"5811","N2670000E660000",660000,2670000,2014,"Mawlaik","Paungbyin"
"5812","N2670000E666000",666000,2670000,2014,"Mawlaik","Paungbyin"
"5813","N2670000E668000",668000,2670000,2014,"Mawlaik","Paungbyin"
"5814","N2670000E684000",684000,2670000,2014,"Mawlaik","Paungbyin"
"5815","N2670000E690000",690000,2670000,2014,"Mawlaik","Paungbyin"
"5816","N2670000E692000",692000,2670000,2014,"Mawlaik","Paungbyin"
"5817","N2670000E697000",697000,2670000,2014,"Mawlaik","Paungbyin"
"5818","N2670000E706000",706000,2670000,2014,"Mawlaik","Paungbyin"
"5819","N2670000E712000",712000,2670000,2014,"Mawlaik","Paungbyin"
"5820","N2670000E714000",714000,2670000,2014,"Mawlaik","Paungbyin"
"5821","N2670000E716000",716000,2670000,2014,"Mawlaik","Paungbyin"
"5822","N2670000E767999",767999,2670000,2015,"Katha","Pinlebu"
"5823","N2670000E770000",770000,2670000,2015,"Katha","Wuntho"
"5824","N2670000E774000",774000,2670000,2015,"Katha","Wuntho"
"5825","N2670000E776000",776000,2670000,2015,"Katha","Wuntho"
"5826","N2670000E778000",778000,2670000,2015,"Katha","Wuntho"
"5827","N2670000E780000",780000,2670000,2015,"Katha","Wuntho"
"5828","N2670000E782000",782000,2670000,2015,"Katha","Wuntho"
"5829","N2670000E790000",790000,2670000,2015,"Katha","Wuntho"
"5830","N2671000E647000",647000,2671000,2014,"Tamu","Tamu"
"5831","N2671000E653000",653000,2671000,2014,"Mawlaik","Paungbyin"
"5832","N2671000E701000",701000,2671000,2014,"Mawlaik","Paungbyin"
"5833","N2671012E218141",218141,2671012,2015,"Katha","Indaw"
"5834","N2671183E214146",214146,2671183,2015,"Katha","Indaw"
"5835","N2672000E652000",652000,2672000,2014,"Tamu","Tamu"
"5836","N2672000E660000",660000,2672000,2014,"Mawlaik","Paungbyin"
"5837","N2672000E678000",678000,2672000,2014,"Mawlaik","Paungbyin"
"5838","N2672000E680000",680000,2672000,2014,"Mawlaik","Paungbyin"
"5839","N2672000E686000",686000,2672000,2014,"Mawlaik","Paungbyin"
"5840","N2672000E690000",690000,2672000,2014,"Mawlaik","Paungbyin"
"5841","N2672000E692000",692000,2672000,2014,"Mawlaik","Paungbyin"
"5842","N2672000E704000",704000,2672000,2014,"Mawlaik","Paungbyin"
"5843","N2672000E708000",708000,2672000,2014,"Mawlaik","Paungbyin"
"5844","N2672000E710000",710000,2672000,2014,"Mawlaik","Paungbyin"
"5845","N2672000E714000",714000,2672000,2014,"Mawlaik","Paungbyin"
"5846","N2672000E716000",716000,2672000,2014,"Mawlaik","Paungbyin"
"5847","N2672000E758000",758000,2672000,2015,"Katha","Pinlebu"
"5848","N2672000E766000",766000,2672000,2015,"Katha","Pinlebu"
"5849","N2672000E770000",770000,2672000,2015,"Katha","Wuntho"
"5850","N2672000E774000",774000,2672000,2015,"Katha","Wuntho"
"5851","N2672000E776000",776000,2672000,2015,"Katha","Wuntho"
"5852","N2672000E780000",780000,2672000,2015,"Katha","Wuntho"
"5853","N2672000E782000",782000,2672000,2015,"Katha","Wuntho"
"5854","N2672000E786000",786000,2672000,2015,"Katha","Wuntho"
"5855","N2672000E788000",788000,2672000,2015,"Katha","Wuntho"
"5856","N2672182E755665",755665,2672182,2015,"Katha","Pinlebu"
"5857","N2673052E217228",217228,2673052,2015,"Katha","Indaw"
"5858","N2673180E214232",214232,2673180,2015,"Katha","Indaw"
"5859","N2673566E205242",205242,2673566,2015,"Katha","Indaw"
"5860","N2673989E755909",755909,2673989,2015,"Katha","Pinlebu"
"5861","N2674000E632000",632000,2674000,2014,"Tamu","Tamu"
"5862","N2674000E653000",653000,2674000,2014,"Tamu","Tamu"
"5863","N2674000E658000",658000,2674000,2014,"Mawlaik","Paungbyin"
"5864","N2674000E674000",674000,2674000,2014,"Mawlaik","Paungbyin"
"5865","N2674000E678000",678000,2674000,2014,"Mawlaik","Paungbyin"
"5866","N2674000E692000",692000,2674000,2014,"Mawlaik","Paungbyin"
"5867","N2674000E702000",702000,2674000,2014,"Mawlaik","Paungbyin"
"5868","N2674000E704000",704000,2674000,2014,"Mawlaik","Paungbyin"
"5869","N2674000E706000",706000,2674000,2014,"Mawlaik","Paungbyin"
"5870","N2674000E708000",708000,2674000,2014,"Mawlaik","Paungbyin"
"5871","N2674000E710000",710000,2674000,2014,"Mawlaik","Paungbyin"
"5872","N2674000E712000",712000,2674000,2014,"Mawlaik","Paungbyin"
"5873","N2674000E716000",716000,2674000,2014,"Mawlaik","Paungbyin"
"5874","N2674000E718000",718000,2674000,2014,"Mawlaik","Paungbyin"
"5875","N2674000E728000",728000,2674000,2015,"Katha","Pinlebu"
"5876","N2674000E736000",736000,2674000,2015,"Katha","Pinlebu"
"5877","N2674000E768002",768002,2674000,2015,"Katha","Pinlebu"
"5878","N2674000E770000",770000,2674000,2015,"Katha","Pinlebu"
"5879","N2674000E772000",772000,2674000,2015,"Katha","Pinlebu"
"5880","N2674000E774000",774000,2674000,2015,"Katha","Pinlebu"
"5881","N2674000E776000",776000,2674000,2015,"Katha","Wuntho"
"5882","N2674000E778000",778000,2674000,2015,"Katha","Wuntho"
"5883","N2674000E780000",780000,2674000,2015,"Katha","Wuntho"
"5884","N2674000E782000",782000,2674000,2015,"Katha","Wuntho"
"5885","N2674000E784000",784000,2674000,2015,"Katha","Wuntho"
"5886","N2674000E786000",786000,2674000,2015,"Katha","Wuntho"
"5887","N2674001E765001",765001,2674001,2015,"Katha","Pinlebu"
"5888","N2675092E216315",216315,2675092,2015,"Katha","Indaw"
"5889","N2675790E223350",223350,2675790,2015,"Katha","Katha"
"5890","N2675910E220344",220344,2675910,2015,"Katha","Katha"
"5891","N2676000E660000",660000,2676000,2014,"Mawlaik","Paungbyin"
"5892","N2676000E662000",662000,2676000,2014,"Mawlaik","Paungbyin"
"5893","N2676000E674000",674000,2676000,2014,"Mawlaik","Paungbyin"
"5894","N2676000E676000",676000,2676000,2014,"Mawlaik","Paungbyin"
"5895","N2676000E678000",678000,2676000,2014,"Mawlaik","Paungbyin"
"5896","N2676000E682000",682000,2676000,2014,"Mawlaik","Paungbyin"
"5897","N2676000E702000",702000,2676000,2014,"Mawlaik","Paungbyin"
"5898","N2676000E706000",706000,2676000,2014,"Mawlaik","Paungbyin"
"5899","N2676000E708000",708000,2676000,2014,"Mawlaik","Paungbyin"
"5900","N2676000E710000",710000,2676000,2014,"Mawlaik","Paungbyin"
"5901","N2676000E712000",712000,2676000,2014,"Mawlaik","Paungbyin"
"5902","N2676000E736000",736000,2676000,2015,"Katha","Pinlebu"
"5903","N2676000E766000",766000,2676000,2015,"Katha","Pinlebu"
"5904","N2676000E770000",770000,2676000,2015,"Katha","Pinlebu"
"5905","N2676000E772000",772000,2676000,2015,"Katha","Pinlebu"
"5906","N2676000E774000",774000,2676000,2015,"Katha","Pinlebu"
"5907","N2676000E776000",776000,2676000,2015,"Katha","Pinlebu"
"5908","N2676000E778000",778000,2676000,2015,"Katha","Wuntho"
"5909","N2676000E780000",780000,2676000,2015,"Katha","Wuntho"
"5910","N2676000E782000",782000,2676000,2015,"Katha","Wuntho"
"5911","N2676000E786000",786000,2676000,2015,"Katha","Wuntho"
"5912","N2676000E788000",788000,2676000,2015,"Katha","Wuntho"
"5913","N2676000E790000",790000,2676000,2015,"Katha","Wuntho"
"5914","N2676048E217357",217357,2676048,2015,"Katha","Indaw"
"5915","N2676915E220393",220393,2676915,2015,"Katha","Katha"
"5916","N2677000E647000",647000,2677000,2014,"Tamu","Tamu"
"5917","N2677000E650000",650000,2677000,2014,"Tamu","Tamu"
"5918","N2677000E662000",662000,2677000,2014,"Mawlaik","Paungbyin"
"5919","N2677000E665000",665000,2677000,2014,"Mawlaik","Paungbyin"
"5920","N2677000E677000",677000,2677000,2014,"Mawlaik","Paungbyin"
"5921","N2677000E692000",692000,2677000,2014,"Mawlaik","Paungbyin"
"5922","N2677000E761000",761000,2677000,2015,"Katha","Pinlebu"
"5923","N2677000E770000",770000,2677000,2015,"Katha","Pinlebu"
"5924","N2677000E803000",803000,2677000,2015,"Katha","Indaw"
"5925","N2677004E218398",218398,2677004,2015,"Katha","Indaw"
"5926","N2677090E216401",216401,2677090,2015,"Katha","Indaw"
"5927","N2677998E782005",782005,2677998,2015,"Katha","Banmauk"
"5928","N2678000E644000",644000,2678000,2014,"Tamu","Tamu"
"5929","N2678000E648000",648000,2678000,2014,"Tamu","Tamu"
"5930","N2678000E662000",662000,2678000,2014,"Mawlaik","Paungbyin"
"5931","N2678000E674000",674000,2678000,2014,"Mawlaik","Paungbyin"
"5932","N2678000E678000",678000,2678000,2014,"Mawlaik","Paungbyin"
"5933","N2678000E690000",690000,2678000,2014,"Mawlaik","Paungbyin"
"5934","N2678000E692000",692000,2678000,2014,"Mawlaik","Paungbyin"
"5935","N2678000E700000",7e+05,2678000,2014,"Mawlaik","Paungbyin"
"5936","N2678000E702000",702000,2678000,2014,"Mawlaik","Paungbyin"
"5937","N2678000E704000",704000,2678000,2014,"Mawlaik","Paungbyin"
"5938","N2678000E706000",706000,2678000,2014,"Mawlaik","Paungbyin"
"5939","N2678000E708000",708000,2678000,2014,"Mawlaik","Paungbyin"
"5940","N2678000E710000",710000,2678000,2014,"Mawlaik","Paungbyin"
"5941","N2678000E712000",712000,2678000,2014,"Mawlaik","Paungbyin"
"5942","N2678000E714000",714000,2678000,2014,"Mawlaik","Paungbyin"
"5943","N2678000E716000",716000,2678000,2014,"Mawlaik","Paungbyin"
"5944","N2678000E718000",718000,2678000,2014,"Mawlaik","Paungbyin"
"5945","N2678000E728000",728000,2678000,2015,"Katha","Pinlebu"
"5946","N2678000E734000",734000,2678000,2015,"Katha","Pinlebu"
"5947","N2678000E736000",736000,2678000,2015,"Katha","Pinlebu"
"5948","N2678000E758000",758000,2678000,2015,"Katha","Pinlebu"
"5949","N2678000E760000",760000,2678000,2015,"Katha","Pinlebu"
"5950","N2678000E770000",770000,2678000,2015,"Katha","Pinlebu"
"5951","N2678000E774000",774000,2678000,2015,"Katha","Pinlebu"
"5952","N2678000E776000",776000,2678000,2015,"Katha","Pinlebu"
"5953","N2678000E778000",778000,2678000,2015,"Katha","Wuntho"
"5954","N2678000E780000",780000,2678000,2015,"Katha","Wuntho"
"5955","N2678000E788000",788000,2678000,2015,"Katha","Wuntho"
"5956","N2678916E220481",220481,2678916,2015,"Katha","Indaw"
"5957","N2679001E218484",218484,2679001,2015,"Katha","Indaw"
"5958","N2679991E782003",782003,2679991,2015,"Katha","Banmauk"
"5959","N2679992E780002",780002,2679992,2015,"Katha","Banmauk"
"5960","N2679998E785009",785009,2679998,2015,"Katha","Banmauk"
"5961","N2679998E789004",789004,2679998,2015,"Katha","Banmauk"
"5962","N2680000E646000",646000,2680000,2014,"Tamu","Tamu"
"5963","N2680000E647000",647000,2680000,2014,"Tamu","Tamu"
"5964","N2680000E659000",659000,2680000,2014,"Mawlaik","Paungbyin"
"5965","N2680000E660000",660000,2680000,2014,"Mawlaik","Paungbyin"
"5966","N2680000E664000",664000,2680000,2014,"Mawlaik","Paungbyin"
"5967","N2680000E665000",665000,2680000,2014,"Mawlaik","Paungbyin"
"5968","N2680000E676000",676000,2680000,2014,"Mawlaik","Paungbyin"
"5969","N2680000E686000",686000,2680000,2014,"Mawlaik","Paungbyin"
"5970","N2680000E688000",688000,2680000,2014,"Mawlaik","Mawlaik"
"5971","N2680000E692000",692000,2680000,2014,"Mawlaik","Paungbyin"
"5972","N2680000E694000",694000,2680000,2014,"Mawlaik","Paungbyin"
"5973","N2680000E696000",696000,2680000,2014,"Mawlaik","Paungbyin"
"5974","N2680000E700000",7e+05,2680000,2014,"Mawlaik","Paungbyin"
"5975","N2680000E702000",702000,2680000,2014,"Mawlaik","Paungbyin"
"5976","N2680000E704000",704000,2680000,2014,"Mawlaik","Paungbyin"
"5977","N2680000E706000",706000,2680000,2014,"Mawlaik","Paungbyin"
"5978","N2680000E708000",708000,2680000,2014,"Mawlaik","Paungbyin"
"5979","N2680000E710000",710000,2680000,2014,"Mawlaik","Paungbyin"
"5980","N2680000E712000",712000,2680000,2014,"Mawlaik","Paungbyin"
"5981","N2680000E714000",714000,2680000,2014,"Mawlaik","Paungbyin"
"5982","N2680000E716000",716000,2680000,2014,"Mawlaik","Paungbyin"
"5983","N2680000E718000",718000,2680000,2014,"Mawlaik","Paungbyin"
"5984","N2680000E758000",758000,2680000,2015,"Katha","Pinlebu"
"5985","N2680000E764000",764000,2680000,2015,"Katha","Pinlebu"
"5986","N2680000E770000",770000,2680000,2015,"Katha","Pinlebu"
"5987","N2680000E772000",772000,2680000,2015,"Katha","Pinlebu"
"5988","N2680000E774000",774000,2680000,2015,"Katha","Pinlebu"
"5989","N2680000E776000",776000,2680000,2015,"Katha","Pinlebu"
"5990","N2680000E778000",778000,2680000,2015,"Katha","Pinlebu"
"5991","N2680000E788002",788002,2680000,2015,"Katha","Banmauk"
"5992","N2680002E790001",790001,2680002,2015,"Katha","Banmauk"
"5993","N2680999E218570",218570,2680999,2015,"Katha","Indaw"
"5994","N2681085E216572",216572,2681085,2015,"Katha","Indaw"
"5995","N2681784E223603",223603,2681784,2015,"Katha","Katha"
"5996","N2681950E780046",780046,2681950,2015,"Katha","Banmauk"
"5997","N2681991E784004",784004,2681991,2015,"Katha","Banmauk"
"5998","N2681994E782006",782006,2681994,2015,"Katha","Banmauk"
"5999","N2681996E786001",786001,2681996,2015,"Katha","Banmauk"
"6000","N2682000E662000",662000,2682000,2014,"Mawlaik","Paungbyin"
"6001","N2682000E692000",692000,2682000,2014,"Mawlaik","Paungbyin"
"6002","N2682000E694000",694000,2682000,2014,"Mawlaik","Paungbyin"
"6003","N2682000E696000",696000,2682000,2014,"Mawlaik","Paungbyin"
"6004","N2682000E698000",698000,2682000,2014,"Mawlaik","Paungbyin"
"6005","N2682000E700000",7e+05,2682000,2014,"Mawlaik","Paungbyin"
"6006","N2682000E702000",702000,2682000,2014,"Mawlaik","Paungbyin"
"6007","N2682000E704000",704000,2682000,2014,"Mawlaik","Paungbyin"
"6008","N2682000E706000",706000,2682000,2014,"Mawlaik","Paungbyin"
"6009","N2682000E708000",708000,2682000,2014,"Mawlaik","Paungbyin"
"6010","N2682000E710000",710000,2682000,2014,"Mawlaik","Paungbyin"
"6011","N2682000E712000",712000,2682000,2014,"Mawlaik","Paungbyin"
"6012","N2682000E714000",714000,2682000,2014,"Mawlaik","Paungbyin"
"6013","N2682000E716000",716000,2682000,2014,"Mawlaik","Paungbyin"
"6014","N2682000E718000",718000,2682000,2014,"Mawlaik","Paungbyin"
"6015","N2682000E762000",762000,2682000,2015,"Katha","Pinlebu"
"6016","N2682000E764000",764000,2682000,2015,"Katha","Pinlebu"
"6017","N2682000E766000",766000,2682000,2015,"Katha","Pinlebu"
"6018","N2682000E768000",768000,2682000,2015,"Katha","Pinlebu"
"6019","N2682000E770000",770000,2682000,2015,"Katha","Pinlebu"
"6020","N2682000E772000",772000,2682000,2015,"Katha","Pinlebu"
"6021","N2682000E778000",778000,2682000,2015,"Katha","Pinlebu"
"6022","N2682910E220653",220653,2682910,2015,"Katha","Indaw"
"6023","N2682996E218656",218656,2682996,2015,"Katha","Indaw"
"6024","N2683000E653000",653000,2683000,2014,"Khamti","Homalin"
"6025","N2683000E659000",659000,2683000,2014,"Mawlaik","Paungbyin"
"6026","N2683000E662000",662000,2683000,2014,"Mawlaik","Paungbyin"
"6027","N2683000E668000",668000,2683000,2014,"Mawlaik","Paungbyin"
"6028","N2683000E773000",773000,2683000,2015,"Katha","Pinlebu"
"6029","N2683997E782004",782004,2683997,2015,"Katha","Banmauk"
"6030","N2683998E784003",784003,2683998,2015,"Katha","Banmauk"
"6031","N2684000E664000",664000,2684000,2014,"Mawlaik","Paungbyin"
"6032","N2684000E668000",668000,2684000,2014,"Mawlaik","Paungbyin"
"6033","N2684000E670000",670000,2684000,2014,"Mawlaik","Paungbyin"
"6034","N2684000E690000",690000,2684000,2014,"Mawlaik","Paungbyin"
"6035","N2684000E698000",698000,2684000,2014,"Mawlaik","Paungbyin"
"6036","N2684000E704000",704000,2684000,2014,"Mawlaik","Paungbyin"
"6037","N2684000E706000",706000,2684000,2014,"Mawlaik","Paungbyin"
"6038","N2684000E708000",708000,2684000,2014,"Mawlaik","Paungbyin"
"6039","N2684000E710000",710000,2684000,2014,"Mawlaik","Paungbyin"
"6040","N2684000E714000",714000,2684000,2014,"Mawlaik","Paungbyin"
"6041","N2684000E716000",716000,2684000,2014,"Mawlaik","Paungbyin"
"6042","N2684000E718000",718000,2684000,2014,"Mawlaik","Paungbyin"
"6043","N2684000E720000",720000,2684000,2014,"Mawlaik","Paungbyin"
"6044","N2684000E724000",724000,2684000,2015,"Katha","Pinlebu"
"6045","N2684000E762000",762000,2684000,2015,"Katha","Pinlebu"
"6046","N2684000E764000",764000,2684000,2015,"Katha","Pinlebu"
"6047","N2684000E768000",768000,2684000,2015,"Katha","Pinlebu"
"6048","N2684000E770000",770000,2684000,2015,"Katha","Pinlebu"
"6049","N2684000E774000",774000,2684000,2015,"Katha","Pinlebu"
"6050","N2684000E776000",776000,2684000,2015,"Katha","Pinlebu"
"6051","N2684000E778000",778000,2684000,2015,"Katha","Pinlebu"
"6052","N2684000E780000",780000,2684000,2015,"Katha","Pinlebu"
"6053","N2684000E788006",788006,2684000,2015,"Katha","Banmauk"
"6054","N2684652E226734",226734,2684652,2015,"Katha","Katha"
"6055","N2685999E782001",782001,2685999,2015,"Katha","Banmauk"
"6056","N2686000E635000",635000,2686000,2014,"Tamu","Tamu"
"6057","N2686000E650000",650000,2686000,2014,"Tamu","Tamu"
"6058","N2686000E652000",652000,2686000,2014,"Tamu","Tamu"
"6059","N2686000E653000",653000,2686000,2014,"Khamti","Homalin"
"6060","N2686000E656000",656000,2686000,2014,"Khamti","Homalin"
"6061","N2686000E658000",658000,2686000,2014,"Khamti","Homalin"
"6062","N2686000E659000",659000,2686000,2014,"Khamti","Homalin"
"6063","N2686000E662000",662000,2686000,2014,"Mawlaik","Paungbyin"
"6064","N2686000E666000",666000,2686000,2014,"Mawlaik","Paungbyin"
"6065","N2686000E670000",670000,2686000,2014,"Mawlaik","Paungbyin"
"6066","N2686000E671000",671000,2686000,2014,"Mawlaik","Paungbyin"
"6067","N2686000E672000",672000,2686000,2014,"Mawlaik","Paungbyin"
"6068","N2686000E677000",677000,2686000,2014,"Mawlaik","Paungbyin"
"6069","N2686000E696000",696000,2686000,2014,"Mawlaik","Paungbyin"
"6070","N2686000E698000",698000,2686000,2014,"Mawlaik","Paungbyin"
"6071","N2686000E699000",699000,2686000,2014,"Mawlaik","Paungbyin"
"6072","N2686000E706000",706000,2686000,2014,"Mawlaik","Paungbyin"
"6073","N2686000E708000",708000,2686000,2014,"Mawlaik","Paungbyin"
"6074","N2686000E710000",710000,2686000,2014,"Mawlaik","Paungbyin"
"6075","N2686000E712000",712000,2686000,2014,"Mawlaik","Paungbyin"
"6076","N2686000E714000",714000,2686000,2014,"Mawlaik","Paungbyin"
"6077","N2686000E716000",716000,2686000,2014,"Mawlaik","Paungbyin"
"6078","N2686000E718000",718000,2686000,2014,"Mawlaik","Paungbyin"
"6079","N2686000E720000",720000,2686000,2014,"Mawlaik","Paungbyin"
"6080","N2686000E724000",724000,2686000,2015,"Katha","Pinlebu"
"6081","N2686000E750000",750000,2686000,2015,"Katha","Pinlebu"
"6082","N2686000E766000",766000,2686000,2015,"Katha","Pinlebu"
"6083","N2686000E768000",768000,2686000,2015,"Katha","Pinlebu"
"6084","N2686000E770000",770000,2686000,2015,"Katha","Pinlebu"
"6085","N2686000E772000",772000,2686000,2015,"Katha","Pinlebu"
"6086","N2686000E774000",774000,2686000,2015,"Katha","Pinlebu"
"6087","N2686000E776000",776000,2686000,2015,"Katha","Pinlebu"
"6088","N2686000E778000",778000,2686000,2015,"Katha","Pinlebu"
"6089","N2686000E780000",780000,2686000,2015,"Katha","Pinlebu"
"6090","N2686905E220825",220825,2686905,2015,"Katha","Indaw"
"6091","N2687904E220868",220868,2687904,2015,"Katha","Indaw"
"6092","N2687998E786006",786006,2687998,2015,"Katha","Banmauk"
"6093","N2687999E780001",780001,2687999,2015,"Katha","Banmauk"
"6094","N2688000E660000",660000,2688000,2014,"Mawlaik","Paungbyin"
"6095","N2688000E670000",670000,2688000,2014,"Mawlaik","Paungbyin"
"6096","N2688000E678000",678000,2688000,2014,"Mawlaik","Paungbyin"
"6097","N2688000E688000",688000,2688000,2014,"Mawlaik","Paungbyin"
"6098","N2688000E694000",694000,2688000,2014,"Mawlaik","Paungbyin"
"6099","N2688000E696000",696000,2688000,2014,"Mawlaik","Paungbyin"
"6100","N2688000E698000",698000,2688000,2014,"Mawlaik","Paungbyin"
"6101","N2688000E700000",7e+05,2688000,2014,"Mawlaik","Paungbyin"
"6102","N2688000E702000",702000,2688000,2014,"Mawlaik","Paungbyin"
"6103","N2688000E704000",704000,2688000,2014,"Mawlaik","Paungbyin"
"6104","N2688000E706000",706000,2688000,2014,"Mawlaik","Paungbyin"
"6105","N2688000E708000",708000,2688000,2014,"Mawlaik","Paungbyin"
"6106","N2688000E710000",710000,2688000,2014,"Mawlaik","Paungbyin"
"6107","N2688000E712000",712000,2688000,2014,"Mawlaik","Paungbyin"
"6108","N2688000E714000",714000,2688000,2014,"Mawlaik","Paungbyin"
"6109","N2688000E726000",726000,2688000,2015,"Katha","Pinlebu"
"6110","N2688000E762000",762000,2688000,2015,"Katha","Pinlebu"
"6111","N2688000E766000",766000,2688000,2015,"Katha","Pinlebu"
"6112","N2688000E768000",768000,2688000,2015,"Katha","Pinlebu"
"6113","N2688000E776000",776000,2688000,2015,"Katha","Pinlebu"
"6114","N2688000E778000",778000,2688000,2015,"Katha","Pinlebu"
